DataHora,VeiculoID,Latitude,Longitude,DistanciaUsuario(km),DistanciaDestino(km),CodigoLinha
2025-02-09 14:39:21,76376,-23.567838000000002,-46.6596756875,7.885073022841312,13.525078133627908,358
2025-02-09 14:39:21,76345,-23.635844,-46.73490475,3.233738162461116,2.785283350017252,358
2025-02-09 14:39:21,76366,-23.6423805,-46.766465499999995,6.509197774112089,1.3006996334807612,358
